survey,row_id,col,text,lang,sentiment,sentiment_score,topic,topic_score
canteen,1323,18,Одно образное питание часто,ru,neu,0.8263397812843323,menu,0.6399574875831604
canteen,1326,18,За разнообразие .,ru,pos,0.9121003746986389,other,0.38773757219314575
canteen,1328,18,Ас мәзіріне басқа да тағам түрлерін қосу керек!,kz,neu,0.562177836894989,portions,0.588259756565094
canteen,1329,18,Ас мәзіріне басқа тамақ түрлерін қосу керек!,kz,neu,0.5234360694885254,portions,0.5787594318389893
canteen,1330,18,Компот и чай пахнут хлоркой- часто.,ru,neu,0.8191015124320984,water,0.8513096570968628
canteen,1332,18,Вкусно все,ru,pos,0.7739777565002441,general,0.7020466327667236
canteen,1335,18,Өте тамаша,kz,neg,0.42920589447021484,general,0.5993859767913818
canteen,1336,18,"Менюды ауыстырса екен.
Чай тоже дәмі жаман",kz,neu,0.3769643008708954,other,0.3775153160095215
canteen,1337,18,Недостачно горячий воды,ru,neg,0.7510883212089539,water,0.5027903914451599
canteen,1338,18,Нет разнобразия,ru,neu,0.8264889121055603,general,0.46187901496887207
canteen,1340,18,Невозможно пить компот  очень сильно хлоркой отдает .,ru,neu,0.5420265793800354,water,0.6746155619621277
canteen,1341,18,Предложение нет,ru,neg,0.7514593601226807,other,0.3415969908237457
canteen,1344,18,Кипяток чай кадагаласа дурыс болар еди.,ru,neg,0.7516420483589172,water,0.5195546746253967
canteen,1346,18,"Чай ,компот с запахом хлора",ru,neu,0.8294256925582886,water,0.8430767059326172
canteen,1348,18,Срок откен тагамдарды береди особа ночька  и ночьта дискотека,ru,neu,0.8210099935531616,other,0.30888259410858154
canteen,1349,18,Өте дәмді тамақтар!,kz,pos,0.8304994106292725,general,0.5538034439086914
canteen,1352,18,"Изжога после еды, вода сильно хлорированная",ru,neg,0.7516486048698425,water,0.7237958312034607
canteen,1353,18,Первое погорячее,ru,neu,0.8271399140357971,other,0.28485217690467834
canteen,1355,18,"Готовить на хорошей воде, без хлорки",ru,pos,0.6325787901878357,water,0.7211074233055115
canteen,1359,18,Одно и тоже поменяйте меню,ru,neu,0.8289836049079895,menu,0.6160311102867126
canteen,1360,18,Вкусно готовить,ru,neu,0.8292985558509827,taste,0.5415059924125671
canteen,1371,18,Су чай ішсең хлордың дәмі бар и компот каркаделерінің дәмі жоқ қалған тағамдары жақсы,kz,neu,0.4829600751399994,water,0.7603893280029297
canteen,1372,18,Я  довольна,ru,pos,0.9801843762397766,general,0.7144144773483276
canteen,1373,18,"Изжога , пообедать",ru,neu,0.823226273059845,taste,0.5485255718231201
canteen,1374,18,"Чай и напитки есть  вкус хлорки,перебор специй",ru,neu,0.8290847539901733,water,0.7694936394691467
canteen,1375,18,Видно и тоже,ru,neu,0.8110304474830627,general,0.4906598925590515
canteen,1378,18,"Кейде шикі тамақ , кипитоқ  суық",kz,pos,0.38493475317955017,taste,0.6786511540412903
canteen,1380,18,"Разнообразие в меню , так же иногда бывает вообще безвкусно и остается порция не тронута не сьедена!",ru,neg,0.7515796422958374,taste,0.6265240907669067
canteen,1383,18,Мало рыбы,ru,neu,0.8277421593666077,portions,0.5202938914299011
canteen,1384,18,Увеличить продолжительност с 11 30 до 14.30. Разнообразить меню. К 14.00 нет выбора все кончается.,ru,neg,0.7514888048171997,queue,0.41800162196159363
canteen,1386,18,"Холодная пища,не всегда хватает ,если придёшь в 13:00 ассортимента нет",ru,neg,0.7515465617179871,portions,0.6425209045410156
canteen,1389,18,"Меню всегда одноитоже ,салаты всегда заправлено маионезом .",ru,neu,0.8023057579994202,other,0.15208235383033752
canteen,1390,18,Еде много приправый,ru,neu,0.8180936574935913,taste,0.7186132669448853
canteen,1391,18,Рыба.Овощи.Мясо,ru,neu,0.8028122186660767,taste,0.528449296951294
canteen,1392,18,"Однообразный вкус еды,",ru,neu,0.8209348917007446,taste,0.7289080619812012
canteen,1393,18,Рыба овощи,ru,neg,0.7515047192573547,taste,0.44677305221557617
canteen,1395,18,Я не обещаю в сталовай,ru,neu,0.8291959166526794,other,0.3000005781650543
canteen,1396,18,"Чай сильно хлорировано
А так нормально",ru,neg,0.7516605257987976,water,0.716647744178772
canteen,1397,18,Рыбу побольше,ru,pos,0.6413298845291138,other,0.35035961866378784
canteen,1398,18,По больше рыбы,ru,neu,0.6311176419258118,portions,0.47878557443618774
canteen,1400,18,Чай да компотта хлоры коп,ru,neg,0.7516037821769714,water,0.7607181072235107
canteen,1402,18,"Не знаю как другим, столовая отличная, все вкусное, но иногда салаты застоявшийся это опасно, в целом блюда 10/10",ru,pos,0.9794121384620667,taste,0.6800795793533325
canteen,1411,18,Однообразное меню,ru,neg,0.4793884754180908,menu,0.7251877784729004
canteen,1414,18,Халал сертификат болса жақсы болар еді,kz,neu,0.39481672644615173,general,0.5048316121101379
canteen,1418,18,Все супер,ru,pos,0.9808324575424194,general,0.8238204717636108
canteen,1419,18,Хорошо 👍,ru,pos,0.9755188822746277,general,0.7900573015213013
canteen,1420,18,"Шай, компот хлор татиды постоянно 
меню кайталана береде.",ru,neg,0.7509811520576477,water,0.6574443578720093
canteen,1421,18,Кипяток Кампот хлор,ru,neu,0.8171696066856384,water,0.6780137419700623
canteen,1422,18,Ежога желудка,ru,pos,0.6104409098625183,health,0.5085203647613525
canteen,1424,18,"Гарнир порциясын аз береді, десертте разнообразия жоқ.",kz,neg,0.5791276097297668,portions,0.5063433051109314
canteen,1425,18,Айран берсе компот тың орнына,kz,neu,0.46220654249191284,portions,0.46737349033355713
canteen,1427,18,Порция аз,ru,neu,0.8274061679840088,general,0.4150286018848419
canteen,1431,18,Всё супер спасибо вам,ru,pos,0.981056272983551,general,0.7471423745155334
canteen,1432,18,Все хорошо,ru,pos,0.9801375269889832,general,0.9017126560211182
canteen,1433,18,Рыбу почаще,ru,neu,0.8294117450714111,other,0.3360768258571625
canteen,1434,18,нет предлржении,ru,neu,0.8249968886375427,general,0.5270509719848633
canteen,1435,18,Все очень классно и вкусно!,ru,pos,0.9812090992927551,general,0.6137199401855469
canteen,1436,18,Качество пищи оставляет желать лучшего.,ru,neu,0.8269459009170532,taste,0.6183004379272461
canteen,1438,18,ВСЁ  ОТЛИЧНО .ОГРОМНОЕ СПАСИБО РУКОВОДСТВУ АЭРОПОРТА И  ПЕРСОНАЛУ ОБЩЕПИТА.,ru,neg,0.7515245079994202,general,0.5642099380493164
canteen,1439,18,Все хорошо,ru,pos,0.9801375269889832,general,0.9017126560211182
canteen,1440,18,"Отзыв хороший,предложений нет",ru,pos,0.9726965427398682,general,0.45111387968063354
canteen,1442,18,Воздержусь,ru,neg,0.7515941262245178,general,0.5005747675895691
transport,1,15,спмриоть,ru,neu,0.8196613192558289,pickup,0.44213488698005676
transport,2,15,мриотль,ru,neu,0.8264389038085938,other,0.3299032747745514
transport,3,15,ЫВЦУАЕКПРНОГ,ru,neu,0.826116681098938,other,0.3905978798866272
transport,4,15,УВАКПЕРНОЛ,ru,neu,0.8170530200004578,other,0.37708207964897156
transport,7,15,dsfghj,ru,neg,0.7515947818756104,other,0.30595147609710693
transport,9,15,aidananaaa,ru,neu,0.7928690910339355,other,0.21078677475452423
transport,11,15,ответмой,ru,neg,0.7515549063682556,other,0.36423203349113464
transport,12,15,ответттттт,ru,neu,0.8299563527107239,other,0.37840133905410767
transport,19,15,"просьба строго следовать по времени, никого не ждать на остановках.",ru,neu,0.8276841640472412,schedule,0.47037410736083984
transport,30,15,"До станции метро не хватает мест, 10-15 человек обычно стоит",ru,neu,0.8200167417526245,capacity,0.5659118294715881
transport,33,15,Не пользуюсь услугами развозки,ru,neu,0.82331383228302,other,0.3856284022331238
transport,36,15,Хоть одну развозку пустите по Гагарина или по Жарокова,ru,neg,0.7515695691108704,other,0.369711697101593
transport,38,15,Көңілім толады,kz,neg,0.5026851296424866,pickup,0.4634461998939514
transport,46,15,На 2м маршруте в 17.00 не хватает мест из-за того что многие едут до метро.,ru,neu,0.8165668845176697,capacity,0.5660130977630615
transport,47,15,"Место сбора с СГП, это удобно",ru,neu,0.8283251523971558,pickup,0.5190008282661438
transport,52,15,"Не хватает мест , не вмещаемся.",ru,neu,0.8188461661338806,capacity,0.5521818399429321
transport,53,15,14 маршрут Аэропорт Алатау тангы уақытта жүруін сураймыз,kz,neu,0.7278002500534058,routes,0.4729849696159363
transport,57,15,все хорошо лиж бы не ломались,ru,pos,0.9001754522323608,general,0.49580252170562744
transport,59,15,Нет места для ожидания развозки после работы,ru,neg,0.7513006925582886,punctuality,0.5724735260009766
transport,60,15,Все устраивает,ru,neu,0.8252975940704346,general,0.5765484571456909
transport,67,15,Все очень 👍,ru,pos,0.9463784694671631,general,0.629668653011322
transport,69,15,По больше маршрутов,ru,pos,0.6563519239425659,routes,0.7484705448150635
transport,70,15,Все отлично 🙏,ru,pos,0.9809249043464661,general,0.7890976667404175
transport,72,15,На личном транспорте.,ru,neu,0.82374507188797,capacity,0.4963536858558655
transport,73,15,Уақытында келмей қалады кейде мүлдем келмейді,kz,neu,0.49164995551109314,pickup,0.4699423313140869
transport,75,15,Я на 10 маршруте ездил дамой а щас водитель говорит иди на 13 маршруте я не хочу на 13 мне удобно 10 маршрут,ru,pos,0.49159133434295654,routes,0.591130256652832
transport,76,15,Тусінбедім,kz,neg,0.4036974310874939,other,0.3703662157058716
transport,80,15,Маршрут 10 нужна остановка на свх. Так как иногда не успеваем на конечную.,ru,neu,0.8311941027641296,routes,0.5663893818855286
transport,82,15,Не останавливают где просишь остановить,ru,neu,0.8288452625274658,pickup,0.48743683099746704
transport,84,15,Хотелось бы чтоб с центра Есика,ru,neu,0.8261414170265198,pickup,0.46622517704963684
transport,85,15,Все хорошо,ru,pos,0.9801375269889832,general,0.8084592819213867
transport,88,15,Алатау трассаға развохка қарастырылса,kz,neu,0.591413140296936,routes,0.5449535846710205
transport,92,15,"Все хорошо, нет претензий",ru,pos,0.978611171245575,general,0.8256189823150635
transport,93,15,После смены развозка что бы стояла возле гаражей а то холодно ждать автобус в зиму,ru,neg,0.7516714334487915,punctuality,0.7278221845626831
transport,101,15,хороший водитель,ru,pos,0.9808685779571533,drivers,0.7355366945266724
transport,104,15,Прошу продлить до саялы или до конца улицы саина так как с бурундай ехать тяжело,ru,neu,0.8185604810714722,routes,0.5162854194641113
transport,107,15,Место сборки . Мы ждем после смены 30 мин автобуса это нас не устраивают,ru,neg,0.751252293586731,punctuality,0.7378120422363281
transport,115,15,Все нормально,ru,pos,0.8597316741943359,general,0.8051338195800781
transport,119,15,Всё отлично,ru,pos,0.9809096455574036,general,0.7965304851531982
transport,121,15,У нас отличные водители и автобус.,ru,pos,0.9794003367424011,capacity,0.483690083026886
transport,122,15,Посадку в Алексеевке добавить остановку Больничный,ru,neu,0.8284828066825867,pickup,0.44015204906463623
transport,123,15,Кешке кеш келеди,ru,neu,0.8271481394767761,pickup,0.5322237014770508
transport,131,15,Всё замечательно,ru,pos,0.9809608459472656,general,0.6777657270431519
transport,132,15,Безопасность. Пунктуальность. Достаточность мечт,ru,neu,0.8077841401100159,drivers,0.4099756181240082
transport,137,15,Пунктуальность,ru,neu,0.8294318318367004,other,0.382014662027359
transport,138,15,Холодно. Летом и осенью. Балеем,ru,pos,0.461441308259964,punctuality,0.4724312722682953
transport,140,15,На разбор не успеваем опаздываем,ru,neu,0.829297661781311,schedule,0.6583112478256226
transport,153,15,Из за Жапек батыра мы долго стоим на пробке,ru,neu,0.7959102988243103,routes,0.5537137985229492
transport,156,15,"Новый автобус чтоб дали на 2 маршрут  комфортный , а то постоянно меняют то на 10 едем",ru,neu,0.805250346660614,capacity,0.6656275987625122
transport,164,15,Не пользуюсь данной услугой,ru,neu,0.4961317181587219,other,0.3724313974380493
transport,165,15,Очень часто автобус снимают с маршрута,ru,neu,0.8277426958084106,capacity,0.7533317804336548
transport,169,15,Все хорошо,ru,pos,0.9801375269889832,general,0.8084592819213867
transport,173,15,Я не пользуюсь автобусом и не могу оценить.,ru,neu,0.817836344242096,capacity,0.5421032905578613
transport,184,15,По Алатауской трассе пос Туздыбастау бедет маршрут ?,ru,neu,0.8205145001411438,routes,0.5274830460548401
transport,185,15,Устраивает,ru,neu,0.7601621150970459,general,0.5082474946975708
transport,186,15,Жапек Батыр откройте разводку пожалуйста,ru,neu,0.8167256712913513,other,0.38813504576683044
transport,193,15,Свой транспорт.,ru,neg,0.7516525387763977,pickup,0.48733729124069214
transport,194,15,Свой транспорт,ru,neg,0.7516576051712036,capacity,0.5080690383911133
transport,200,15,Но коммент,ru,neg,0.7477514147758484,other,0.36038029193878174
transport,205,15,Транспорт үшін рахмет,kz,pos,0.6359612345695496,routes,0.5735443830490112
transport,206,15,Рано выезжает,ru,neu,0.8271526098251343,punctuality,0.6765000820159912
transport,219,15,По больше маршрутов. В сторону мкр  Альмерек) не помешало бы,ru,pos,0.9906821250915527,routes,0.6810279488563538
transport,222,15,У меня свое транспорт,ru,neg,0.7516819834709167,general,0.5092922449111938
transport,224,15,Чтобы не опаздывали автобусы,ru,neu,0.8263005614280701,capacity,0.7091348171234131
transport,236,15,Все нормально,ru,pos,0.8597316741943359,general,0.8051338195800781
transport,239,15,комфортно,ru,pos,0.8447291254997253,general,0.5141213536262512
transport,241,15,Мне все нравится,ru,pos,0.9747785329818726,general,0.4907113313674927
transport,242,15,"Есік Талғар Думан бағытында развозка көп 
Қалқаман қаскелең бағытында аз",kz,neu,0.8196818828582764,pickup,0.5053333044052124
transport,245,15,После смены холодно ждать автобус до 20:30. Сделайте поблизости место сбора автобусов.,ru,neu,0.8283190131187439,punctuality,0.7641562223434448
transport,248,15,Мне   все   нравится,ru,pos,0.9747785329818726,general,0.4907113313674927
transport,253,15,"смена заканчивается в 7:50 , автобус уезжает только в 8:30 , долго стоять ждать , холодно",ru,neg,0.7515192627906799,punctuality,0.8237734436988831
transport,257,15,Закупите новые автобусы! Вечно ломаются!,ru,neu,0.8294084668159485,capacity,0.7099686861038208
transport,259,15,Своя машина,ru,neg,0.7516686916351318,drivers,0.5189779996871948
transport,274,15,Все устраивает,ru,neu,0.8252975940704346,general,0.5765484571456909
transport,275,15,Өз уақытында келгені,kz,neu,0.6088023781776428,schedule,0.5288634896278381
transport,279,15,Приезжать во время по времени,ru,neg,0.7516229152679443,schedule,0.6815981864929199
transport,280,15,Я своим ходом,ru,pos,0.703106701374054,general,0.4900197982788086
transport,281,15,Не пользуюсь,ru,neu,0.8237802386283875,general,0.4677746891975403
transport,282,15,Всё устраивает,ru,pos,0.971724808216095,general,0.6636650562286377
transport,284,15,"Жаман емес! Әзірге тасымалдау көлігіне, жүргізушіге қояр талабым жоқ.",kz,neg,0.6161086559295654,drivers,0.5628021955490112
transport,285,15,Всё отлично,ru,pos,0.9809096455574036,general,0.7965304851531982
transport,290,15,Выражение благодарности Руководству ALA и водителям развозки.,ru,pos,0.9282292127609253,drivers,0.5667665004730225
transport,293,15,Не езжью,ru,neu,0.7795354723930359,general,0.5038126111030579
transport,296,15,9—маршрут пос жапек батыр продлить до улица Тулебаева зимой идти до развиязка,ru,neu,0.7694536447525024,other,0.3890150785446167
transport,297,15,"Место сбора далековато от терминала, а так все хорошо",ru,pos,0.9603754878044128,pickup,0.5915485620498657
transport,298,15,Дополнительная остоновка на СВХ,ru,neu,0.82887864112854,other,0.36319518089294434
transport,299,15,Чуть-чуть времени по смене не совпадает,ru,neu,0.6848953366279602,schedule,0.7267253398895264
transport,300,15,Всё отлично,ru,pos,0.9809096455574036,general,0.7965304851531982
transport,303,15,Не пользуюсь,ru,neu,0.8237802386283875,general,0.4677746891975403
transport,308,15,Все отлично,ru,pos,0.9808452129364014,general,0.8007181286811829
transport,310,15,было бы круто если место сбора был бы центр города,ru,neu,0.8212025761604309,other,0.3648923635482788
transport,311,15,Рахмет,ru,neg,0.7515041828155518,other,0.36416226625442505
transport,312,15,Все отлично!!!!,ru,pos,0.9806832075119019,general,0.7057899236679077
transport,315,15,Все отлично работает только по больше остоновок,ru,pos,0.9761171340942383,general,0.49232056736946106
transport,318,15,Обязательная остановка на СВХ,ru,neu,0.8282762765884399,pickup,0.6307381391525269
transport,319,15,Все отлично.,ru,pos,0.9806528091430664,general,0.7962772846221924
transport,320,15,Все отлично,ru,pos,0.9808452129364014,general,0.8007181286811829
transport,321,15,Всё устраивает,ru,pos,0.971724808216095,general,0.6636650562286377
transport,322,15,Бұданда жақсы болса деп ойламын,kz,pos,0.4132617115974426,general,0.4541133642196655
transport,325,15,7 й отлично,ru,pos,0.9093714356422424,general,0.5350949168205261
transport,328,15,Не удобство в том что водитель останавливается только на определенных остановках.,ru,neu,0.8290329575538635,drivers,0.5835217237472534
transport,329,15,Все устраивает,ru,neu,0.8252975940704346,general,0.5765484571456909
transport,330,15,Все хорошо,ru,pos,0.9801375269889832,general,0.8084592819213867
transport,331,15,Добавить маршрут до жетегена на пятидневку,ru,neu,0.8300406336784363,routes,0.5648188591003418
transport,332,15,Добавить маршрут до жетегена на пятидневку вечерний 17 ч,ru,neu,0.8179340362548828,schedule,0.5919670462608337
transport,333,15,Ездят много людей не работающих в других организациях не относящихся к аэропорту,ru,neu,0.8173019886016846,capacity,0.43413710594177246
transport,335,15,Вечером добераемся своим ходом до аэропорта по Сейфуллина по вечерам не забирают,ru,neu,0.7913947105407715,punctuality,0.5568259358406067
transport,338,15,Позднее отправление после смены,ru,neg,0.7515146732330322,schedule,0.718636155128479
transport,340,15,Все устраивает,ru,neu,0.8252975940704346,general,0.5765484571456909
transport,341,15,Өз көлік пен жүрем,kz,neu,0.5433224439620972,drivers,0.5634310245513916
transport,345,15,В мою сторону развозка не едет  Бурундай аэропорт,ru,neu,0.8276489973068237,punctuality,0.4872594177722931
transport,346,15,Нормально,ru,pos,0.6443888545036316,general,0.7650532722473145
transport,348,15,Добавить 11 маршрут  житеген 5 дневную 17ч,ru,neu,0.8296487331390381,routes,0.5607057809829712
transport,349,15,Все устраивает,ru,neu,0.8252975940704346,general,0.5765484571456909
transport,360,15,Обеспечьте водителей автобусов нормальным местом стоянки в аэропорту.,ru,neu,0.8247039318084717,capacity,0.6121288537979126
transport,363,15,Отлично,ru,pos,0.9649509191513062,general,0.6830763816833496
transport,371,15,Очень часто автобус снимают с маршрута.,ru,neu,0.8111806511878967,capacity,0.7086447477340698
transport,372,15,Остановку на СВХ,ru,neu,0.8070155382156372,pickup,0.4351609945297241
transport,373,15,Не пользуюсь,ru,neu,0.8237802386283875,general,0.4677746891975403
transport,378,15,Отлично,ru,pos,0.9649509191513062,general,0.6830763816833496
transport,379,15,Мен өз көлігі мен қатынаймын,kz,neu,0.4330974519252777,other,0.3128044903278351
transport,381,15,Спасибо водителю 5 маршрута очень замечательный водила☝️,ru,pos,0.9813164472579956,drivers,0.5830451250076294
transport,383,15,"Улучшить порковку на автобус, Вообще  нет места  на автобусь(порковка)",ru,neg,0.7516683340072632,capacity,0.8054143190383911
transport,384,15,Отлично,ru,pos,0.9649509191513062,general,0.6830763816833496
transport,385,15,Место сборки,ru,neu,0.8281142711639404,pickup,0.41690149903297424
transport,386,15,Отлично,ru,pos,0.9649509191513062,general,0.6830763816833496
transport,387,15,Время отъезда можно сделать раньше,ru,neg,0.7513583302497864,schedule,0.7474521398544312
transport,388,15,Все нормально,ru,pos,0.8597316741943359,general,0.8051338195800781
transport,389,15,Шағым жоқ,kz,neu,0.44810983538627625,general,0.5267204642295837
transport,391,15,Здравствуйте. До Водника нету развозки. Нас очень много. Прошу дать нам развозку,ru,neg,0.7515496015548706,general,0.5567327737808228
transport,393,15,не забирают в ночную смену по Сейфуллина,ru,neu,0.8055008053779602,punctuality,0.5198545455932617
transport,394,15,Отличьно спс,ru,pos,0.6267823576927185,pickup,0.44483762979507446
transport,397,15,Я не пользуюсь,ru,neu,0.8213134407997131,general,0.4230049252510071
transport,399,15,Редко ездию,ru,neg,0.7516165971755981,pickup,0.48652806878089905
transport,402,15,Керемет,ru,neu,0.8287199139595032,other,0.3511122465133667
transport,403,15,Надеюсь на улучшения,ru,neu,0.823777437210083,other,0.34127241373062134
transport,404,15,Маршрут жүргізушілерге мың алғыс айтамын!!!!,kz,pos,0.6141401529312134,drivers,0.5261458158493042
transport,406,15,Установить на маршруте GPS трекер для отслеживания в реальном времени,ru,neu,0.8285209536552429,routes,0.44003593921661377
transport,407,15,Просим решить проблему стоянки  служебных автобусов в аэропорту,ru,neu,0.8299336433410645,capacity,0.678303599357605
transport,409,15,Все устраивает,ru,neu,0.8252975940704346,general,0.5765484571456909
transport,411,15,Просим вернуть в ночную смену автобус через 1 Алмату. Так как раньше был этот маршрут.. приходится ездить за свой счёт.,ru,neg,0.7514631152153015,punctuality,0.6525536775588989
transport,412,15,Развозка проходит по Маршруту в День . В Ночную смену Развозка по этому Маршруту не ездить,ru,neu,0.7679778337478638,punctuality,0.5865455865859985
transport,413,15,"время разное на одной и той же остановки
маршрут 8 в утром едет по Сейфулина а в ночь по Суюнбая",ru,neg,0.7515959739685059,schedule,0.5658271312713623
transport,417,15,1-2 рет алмай өтіп кеткен,kz,neg,0.5354405045509338,punctuality,0.4067328870296478
transport,418,15,мкр Водникке болса маршрут,ru,neu,0.8297690749168396,pickup,0.5418809652328491
transport,419,15,Все устраивает,ru,neu,0.8252975940704346,general,0.5765484571456909
transport,421,15,Недостаточно места для стоянки автобуса,ru,neg,0.7510190010070801,capacity,0.8277848958969116
transport,424,15,Всё отлично,ru,pos,0.9809096455574036,general,0.7965304851531982
transport,426,15,Ешқандай ой жоқ,kz,neg,0.5125519037246704,other,0.38479894399642944
transport,430,15,"Всё устраивает, спасибо!",ru,pos,0.9803141355514526,general,0.829609215259552
transport,432,15,На вечернею смену смену вечно опаздывает хотелось бы чтобы приняли меры,ru,neg,0.7515048980712891,schedule,0.7792773842811584
transport,434,15,Хорошо,ru,pos,0.9549247622489929,general,0.6731588840484619
transport,439,15,Я не пользуюсь маршрутными автобусами так как имею свой транспорт,ru,neu,0.8298858404159546,capacity,0.495535671710968
transport,443,15,"Біздің үй жақтан өтпейді, қоғамдық маршрутпен келіп жүрмін, Саялы,Аркалык, Мәдениет косса дұрыс болар еді",kz,neu,0.472210168838501,routes,0.4859426021575928
transport,445,15,"Добрый день Желтоксан Гоголя сделайте пожалуйста остановку и Сейфуллина Гоголя.
2 смена",ru,neg,0.7515531182289124,general,0.4204132556915283
transport,446,15,Меня всё устраивает 🥰,ru,pos,0.9327760338783264,general,0.6222199201583862
transport,447,15,Меня все устраивает,ru,neg,0.7505865097045898,general,0.6075997352600098
transport,448,15,Комментарии по разводке,ru,neu,0.829613447189331,other,0.1307719200849533
transport,449,15,Все отлично все устраивает,ru,pos,0.9800617098808289,general,0.7521274089813232
transport,452,15,Недостаточно мест,ru,neu,0.8229144215583801,capacity,0.5788360238075256
transport,453,15,Все устраивает 🫶🏻,ru,pos,0.6825149059295654,general,0.5327549576759338
transport,455,15,"Меня всё устраивает 
Ничего менять не надо",ru,neu,0.8267765641212463,general,0.6845941543579102
transport,456,15,Развозкада бари жаксы,ru,neg,0.7516995668411255,pickup,0.6094235777854919
transport,459,15,Хорошо,ru,pos,0.9549247622489929,general,0.6731588840484619
transport,462,15,"Стоянки для служебных автобусов где мы стоим ждем,уберите таксистов возле гаража",ru,neu,0.8218029737472534,capacity,0.6566354036331177
transport,464,15,Езжу на своей машине,ru,pos,0.619439423084259,general,0.4694654941558838
transport,466,15,Нет возражений,ru,neu,0.8257288336753845,general,0.6602816581726074
transport,467,15,"Водители уезжают на 5-10 минут раньше с места сборки 
Уже 3 раза автобус уезжал прям перед лицом",ru,neu,0.8120142221450806,punctuality,0.7332849502563477
transport,468,15,Не опаздывать на работу из за развозке,ru,neu,0.8287058472633362,punctuality,0.6147008538246155
transport,471,15,На 12 маршруте иногда полный место нет можете дать большую автобус спасибо,ru,neu,0.7974267601966858,capacity,0.7163252830505371
transport,473,15,"В Село Узунагаш можно? Чтобы пересадок не было , Прямо ехать на работу",ru,neu,0.8300310373306274,pickup,0.4167071580886841
transport,475,15,Все нормально.,ru,pos,0.8564051985740662,general,0.8098134398460388
transport,489,15,"В зимнее время очень часто включают печку, очень жарко.",ru,neu,0.8080021739006042,other,0.2646864950656891
transport,490,15,"Аэропортқа ерте келеміз сағат 7:10.
10 минутқа кеш басталса  жүру ақытв,яғни 6:20;18:20",kz,neu,0.675219714641571,schedule,0.6259343028068542
transport,492,15,Чуть надо освежить а то там запах ужас,ru,neu,0.5712775588035583,other,0.36405161023139954
transport,494,15,Удалить маршрут до микрофона Таусамалы,ru,neu,0.8294442892074585,other,0.34636643528938293
transport,495,15,Всё устрайвает,ru,pos,0.9697339534759521,pickup,0.4158678650856018
transport,506,15,Очень довольны развозкой,ru,pos,0.9808850884437561,general,0.5768030881881714
transport,507,15,"Добрый день! Почему нельзя сделать, чтобы шаттл отъезжал не в 20-30,а в 20-20?",ru,neg,0.7516544461250305,schedule,0.5095154643058777
transport,509,15,Машина холодна дует из окнах,ru,neg,0.7501064538955688,comfort,0.49136054515838623
transport,510,15,Без коментариев,ru,neu,0.8296290040016174,general,0.4630610942840576
transport,511,15,9  маршрут  отлично  .,ru,neu,0.6561387181282043,routes,0.4795393645763397
transport,512,15,Всё терпимо,ru,pos,0.8571891188621521,general,0.5985237956047058
transport,514,15,Здравствуйте мне всё устраивает,ru,pos,0.65799480676651,general,0.7015318870544434
transport,515,15,Сделать вечерней выезд по раньше,ru,neu,0.8299483060836792,schedule,0.6095336079597473
transport,516,15,Жиналу орны аэропорттың авто тұрағында болса жақсы болар еді,kz,neu,0.40029722452163696,pickup,0.5589834451675415
transport,518,15,Без замечаний,ru,pos,0.7331801056861877,general,0.4976913034915924
transport,519,15,Всё устрайвает,ru,pos,0.9697339534759521,pickup,0.4158678650856018
transport,521,15,все устраивает,ru,pos,0.9602885246276855,general,0.5876758098602295
transport,524,15,"Хотелось бы когда с работы выходим чтобы автобусы стояли на стоянке ,а то мёрзнем стоим.",ru,neu,0.455956369638443,capacity,0.7015844583511353
transport,525,15,Все хорошо так держать 🙏,ru,pos,0.9722357988357544,general,0.6609716415405273
transport,526,15,Что бы автобус стоял заранее на остановке когда на улице не погода,ru,neg,0.7509835362434387,punctuality,0.7194498777389526
transport,527,15,На своей машине,ru,neu,0.8125659227371216,drivers,0.5340479612350464
transport,529,15,хорошие водители,ru,pos,0.9651526808738708,drivers,0.7613177299499512
transport,530,15,Все отлично так держать 🙏,ru,pos,0.9783536791801453,general,0.6916625499725342
transport,532,15,8маршрут через сейфуллина двигается мы домой почти в 22:00 доезжаем после дня после ночи,ru,neg,0.7516799569129944,punctuality,0.5940055251121521
transport,540,15,"Долго едит, особо никуда не торопиться. До этого водителям времени уходила меньше",ru,neu,0.8169535398483276,punctuality,0.6280345916748047
transport,541,15,Все отлично,ru,pos,0.9808452129364014,general,0.8007181286811829
transport,544,15,"Водители 10 маршрута очень вежливые, всегда чисто в автобусе,соблюдают чистоту",ru,pos,0.9577684998512268,drivers,0.4733797311782837
transport,545,15,По раньше выезжать с работы хотя бы 08 20 зимой особенно тяжело стоять ждать,ru,neg,0.4318028390407562,punctuality,0.7021936178207397
transport,546,15,Удобно комфортно,ru,pos,0.8600831031799316,pickup,0.49673452973365784
transport,547,15,Все хорошо,ru,pos,0.9801375269889832,general,0.8084592819213867
transport,552,15,Все супер,ru,pos,0.9808324575424194,general,0.7026013135910034
transport,555,15,Всё хорошо.,ru,pos,0.980436384677887,general,0.8135569095611572
transport,559,15,Маған ұнайды,kz,pos,0.6039095520973206,pickup,0.42637524008750916
transport,560,15,По 8 маршруту все устраивает,ru,neu,0.8220240473747253,routes,0.5889467000961304
transport,562,15,"Адам көп орындықтар ыңғайсыз аяғың симайды, артында адамдар жатып алады орын аз тар, үлкен автобус керек",kz,neu,0.5168682336807251,capacity,0.5465325117111206
